,reward
805,-1415
806,-1355
807,-1114
808,-1412
809,-1316
810,-1269
811,-1300
812,-1413
813,-1280
814,-1706
815,-1652
816,-1352
817,-1369
818,-1449
819,-1423
820,-1303
821,-1389
822,-1271
823,-1483
824,-1265
825,-1326
826,-1212
827,-1303
828,-1118
829,-1389
830,-1413
831,-1302
832,-1180
833,-1218
834,-1137
835,-1277
836,-1434
837,-1397
838,-1365
839,-1281
840,-1307
841,-1593
842,-1160
843,-1373
844,-1275
845,-1301
846,-1410
847,-1523
848,-1354
849,-1403
850,-1301
851,-1316
852,-1421
853,-1556
854,-1305
855,-1259
856,-1222
857,-1324
858,-1333
859,-1304
860,-1219
861,-1245
862,-1348
863,-1325
864,-1477
865,-1257
866,-1201
867,-1267
868,-1359
869,-1350
870,-1403
871,-1364
872,-1478
873,-1293
874,-1381
875,-1228
876,-1154
877,-1301
878,-1229
879,-1334
880,-1264
881,-1387
882,-1270
883,-1405
884,-1315
885,-1113
886,-1655
887,-1092
888,-1331
889,-1308
890,-1242
891,-1293
892,-1270
893,-1161
894,-1310
895,-1357
896,-1268
897,-1426
898,-1264
899,-1485
900,-1250
901,-1221
902,-1329
903,-1159
904,-1445
905,-1329
906,-1365
907,-1356
908,-1291
909,-1391
910,-1269
911,-1175
912,-1387
913,-1248
914,-1163
915,-1207
916,-1297
917,-1403
918,-1363
919,-1476
920,-1272
921,-1118
922,-1327
923,-1453
924,-1289
925,-1599
926,-1464
927,-1311
928,-1508
929,-1321
930,-1416
931,-1333
932,-1336
933,-1224
934,-1428
935,-1455
936,-1354
937,-1294
938,-1353
939,-1470
940,-1277
941,-1302
942,-1222
943,-1321
944,-1316
945,-1148
946,-1260
947,-1264
948,-1390
949,-1282
950,-1439
951,-1372
952,-1325
953,-1412
954,-1308
955,-1377
956,-1306
957,-1397
958,-1345
959,-1462
960,-1328
961,-1487
962,-1326
963,-1077
964,-1342
965,-1477
966,-1491
967,-1075
968,-1254
969,-1261
970,-1254
971,-1431
972,-1344
973,-1628
974,-1193
975,-1494
976,-1456
977,-1405
978,-1336
979,-1597
980,-1327
981,-1267
982,-1249
983,-1553
984,-1344
985,-1556
986,-1337
987,-1401
988,-1627
989,-1238
990,-1419
991,-1620
992,-1151
993,-1442
994,-1354
995,-1338
996,-1188
997,-1342
998,-1281
999,-1219
1000,-1463
1001,-1441
1002,-1425
1003,-1324
1004,-1279
1005,-1702
1006,-1194
1007,-1423
1008,-1470
1009,-1307
1010,-1539
1011,-1227
1012,-1247
1013,-1281
1014,-1206
1015,-1405
1016,-1331
1017,-1234
1018,-1326
1019,-1317
1020,-1457
1021,-1377
1022,-1460
1023,-1272
1024,-1154
1025,-1266
1026,-1392
1027,-1281
1028,-1153
1029,-1241
1030,-1412
1031,-1104
1032,-1248
1033,-1242
1034,-1280
1035,-1234
1036,-1140
1037,-1340
1038,-1416
1039,-1714
1040,-1289
1041,-1304
1042,-1208
1043,-1325
1044,-1387
1045,-1520
1046,-1260
1047,-1615
1048,-1122
1049,-1545
1050,-1501
1051,-1377
1052,-1441
1053,-1081
1054,-1301
1055,-1338
1056,-1322
1057,-1319
1058,-1243
1059,-1461
1060,-1301
1061,-1205
1062,-1249
1063,-1321
1064,-1141
1065,-1081
1066,-1229
1067,-1195
1068,-1296
1069,-1058
1070,-1397
1071,-1202
1072,-1253
1073,-1336
1074,-1146
1075,-1443
1076,-1394
1077,-1326
1078,-1450
1079,-1233
1080,-1309
1081,-1227
1082,-1252
1083,-1267
1084,-1372
1085,-1383
1086,-1153
1087,-1287
1088,-1242
1089,-1270
1090,-1226
1091,-1373
1092,-1300
1093,-1410
1094,-1127
1095,-1235
1096,-1402
1097,-1260
1098,-1247
1099,-1169
1100,-1255
1101,-1439
1102,-1137
1103,-1371
1104,-1183
1105,-1175
1106,-1202
1107,-1251
1108,-1161
1109,-1381
1110,-1465
1111,-1165
1112,-1230
1113,-1244
1114,-1359
1115,-1324
1116,-1187
1117,-1323
1118,-1103
1119,-1600
1120,-1127
1121,-1430
1122,-1190
1123,-1352
1124,-1378
1125,-1295
1126,-1226
1127,-1467
1128,-1199
1129,-1282
1130,-1200
1131,-1304
1132,-1274
1133,-1194
1134,-1074
1135,-1344
1136,-1310
1137,-1334
1138,-1309
1139,-1283
1140,-1374
1141,-1433
1142,-1406
1143,-1472
1144,-1208
1145,-1162
1146,-1342
1147,-1379
1148,-1478
1149,-1253
1150,-1229
1151,-1052
1152,-1289
1153,-1207
1154,-1830
1155,-1226
1156,-1138
1157,-1209
1158,-1057
1159,-1185
1160,-1233
1161,-1147
1162,-1292
1163,-1232
1164,-1321
1165,-1119
1166,-1026
1167,-1437
1168,-1082
1169,-1268
1170,-1237
1171,-1408
1172,-1255
1173,-1148
1174,-1087
1175,-1339
1176,-1368
1177,-1412
1178,-1454
1179,-1456
1180,-1304
1181,-1431
1182,-1164
1183,-1358
1184,-1408
1185,-1173
1186,-1224
1187,-1357
1188,-1296
1189,-1273
1190,-1202
1191,-1219
1192,-1162
1193,-1468
1194,-1310
1195,-1338
1196,-1245
1197,-1437
1198,-1346
1199,-1169
1200,-1203
1201,-1211
1202,-1191
1203,-1247
1204,-1333
1205,-1196
1206,-1235
1207,-1209
1208,-1208
1209,-1170
1210,-1342
1211,-1237
1212,-1278
1213,-1399
1214,-1265
1215,-1191
1216,-1275
1217,-1173
1218,-1623
1219,-1450
1220,-1267
1221,-1384
1222,-1205
1223,-1606
1224,-1208
1225,-1138
1226,-1539
1227,-1294
1228,-1159
1229,-1171
1230,-1365
1231,-1352
1232,-1194
1233,-1395
1234,-1423
1235,-1389
1236,-1352
1237,-1279
1238,-1134
1239,-1133
1240,-1304
1241,-1181
1242,-1105
1243,-1223
1244,-1288
1245,-1526
1246,-1167
1247,-1342
1248,-1412
1249,-1478
1250,-1090
1251,-1237
1252,-1303
1253,-1333
1254,-1280
1255,-1223
1256,-1164
1257,-1134
1258,-1314
1259,-1466
1260,-1302
1261,-1240
1262,-1282
1263,-1191
1264,-1179
1265,-1131
1266,-1202
1267,-1290
1268,-1144
1269,-1165
1270,-1405
1271,-1309
1272,-1418
1273,-1227
1274,-1180
1275,-1321
1276,-1144
1277,-1075
1278,-1234
1279,-1110
1280,-1111
1281,-1153
1282,-1346
1283,-1285
1284,-1370
1285,-1221
1286,-1365
1287,-1202
1288,-1523
1289,-1213
1290,-1218
1291,-1224
1292,-1197
1293,-1281
1294,-1172
1295,-1211
1296,-1328
1297,-1276
1298,-1300
1299,-1265
1300,-1250
1301,-1262
1302,-1184
1303,-1426
1304,-1375
1305,-1104
1306,-1337
1307,-1101
1308,-1191
1309,-1208
1310,-1502
1311,-1383
1312,-1321
1313,-1210
1314,-1366
1315,-1310
1316,-1237
1317,-1189
1318,-1302
1319,-1261
1320,-1447
1321,-1210
1322,-1502
1323,-1364
1324,-1268
1325,-1125
1326,-1194
1327,-1264
1328,-1139
1329,-1297
1330,-1223
1331,-1407
1332,-1108
1333,-1194
1334,-1222
1335,-1001
1336,-1260
1337,-1159
1338,-1466
1339,-1061
1340,-1234
1341,-1315
1342,-1248
1343,-1145
1344,-1207
1345,-1219
1346,-1139
1347,-1124
1348,-1222
1349,-1343
1350,-1128
1351,-1545
1352,-1285
1353,-1029
1354,-1282
1355,-1203
1356,-1413
1357,-1270
1358,-1108
1359,-1040
1360,-1191
1361,-1023
1362,-1338
1363,-1194
1364,-1223
1365,-1313
1366,-1294
1367,-1192
1368,-1243
1369,-1137
1370,-1076
1371,-1338
1372,-1111
1373,-1292
1374,-1232
1375,-1258
1376,-1294
1377,-1307
1378,-1145
1379,-1285
1380,-1008
1381,-1180
1382,-1281
1383,-1074
1384,-1419
1385,-1235
1386,-1291
1387,-1146
1388,-1151
1389,-1551
1390,-1238
1391,-1258
1392,-1099
1393,-1223
1394,-1183
1395,-1088
1396,-1333
1397,-1200
1398,-1072
1399,-1356
1400,-1085
1401,-1228
1402,-1238
1403,-1161
1404,-1215
1405,-1126
1406,-1352
1407,-1157
1408,-1219
1409,-1451
1410,-1025
1411,-1060
1412,-1255
1413,-1187
1414,-1275
1415,-1048
1416,-1276
1417,-1073
1418,-1201
1419,-1154
1420,-1191
1421,-1338
1422,-1191
1423,-1055
1424,-1147
1425,-1222
1426,-1049
1427,-1286
1428,-1225
1429,-1313
1430,-1357
1431,-1232
1432,-1189
1433,-1156
1434,-1142
1435,-1178
1436,-1376
1437,-1349
1438,-993
1439,-1247
1440,-1172
1441,-1235
1442,-1202
1443,-1458
1444,-1417
1445,-1121
1446,-1031
1447,-1239
1448,-1208
1449,-1155
1450,-1091
1451,-1275
1452,-1248
1453,-1002
1454,-1194
1455,-1137
1456,-964
1457,-1536
1458,-1459
1459,-1297
1460,-1199
1461,-1318
1462,-1213
1463,-1316
1464,-1140
1465,-1295
1466,-1241
1467,-1182
1468,-1209
1469,-1210
1470,-1015
1471,-1235
1472,-1081
1473,-1206
1474,-1158
1475,-1277
1476,-1070
1477,-1221
1478,-1200
1479,-1250
1480,-1158
1481,-1217
1482,-1123
1483,-1254
1484,-1243
1485,-1257
1486,-1228
1487,-1169
1488,-1233
1489,-1353
1490,-1049
1491,-1063
1492,-1290
1493,-1121
1494,-1127
1495,-1225
1496,-1077
1497,-1071
1498,-1229
1499,-1086
1500,-1221
1501,-1218
1502,-1088
1503,-1095
1504,-1385
1505,-1128
1506,-1156
1507,-1126
1508,-1237
1509,-1195
1510,-1254
1511,-1205
1512,-1106
1513,-1117
1514,-1308
1515,-1040
1516,-1070
1517,-1424
1518,-1087
1519,-1222
1520,-1293
1521,-1373
1522,-1164
1523,-1221
1524,-1100
1525,-1126
1526,-1298
1527,-1198
1528,-1199
1529,-1173
1530,-1260
1531,-1124
1532,-1236
1533,-1220
1534,-1161
1535,-1110
1536,-1063
1537,-1024
1538,-1120
1539,-1312
1540,-1138
1541,-1267
1542,-1213
1543,-1241
1544,-967
1545,-1204
1546,-1123
1547,-1184
1548,-1059
1549,-1145
1550,-1280
1551,-1175
1552,-1187
1553,-1145
1554,-1360
1555,-1175
1556,-1306
1557,-1081
1558,-1266
1559,-1105
1560,-1336
1561,-1418
1562,-1307
1563,-1176
1564,-1293
1565,-1055
1566,-1120
1567,-1132
1568,-1224
1569,-1071
1570,-1355
1571,-1039
1572,-1195
1573,-1309
1574,-1091
1575,-1084
1576,-1094
1577,-1081
1578,-1200
1579,-1053
1580,-995
1581,-1164
1582,-1215
1583,-1555
1584,-1363
1585,-1117
1586,-1084
1587,-1429
1588,-1195
1589,-1259
1590,-1090
1591,-965
1592,-1061
1593,-1050
1594,-928
1595,-1347
1596,-1217
1597,-1002
1598,-1170
1599,-1552
1600,-1145
1601,-1201
1602,-1172
1603,-1221
1604,-1353
1605,-1340
1606,-1244
1607,-978
1608,-1347
1609,-1274
1610,-1196
1611,-1396
1612,-1083
1613,-1186
1614,-1183
1615,-1262
1616,-1217
1617,-1178
1618,-1183
1619,-1020
1620,-1165
1621,-1091
1622,-1094
1623,-1145
1624,-1231
1625,-1306
1626,-1214
1627,-1127
1628,-1075
1629,-1198
1630,-992
1631,-1414
1632,-1151
1633,-1073
1634,-1165
1635,-1326
1636,-1285
1637,-1215
1638,-1227
1639,-1020
1640,-1142
1641,-1034
1642,-1166
1643,-1079
1644,-1338
1645,-1169
1646,-1082
1647,-1199
1648,-1063
1649,-1053
1650,-1044
1651,-1233
1652,-1053
1653,-1114
1654,-1147
1655,-1182
1656,-1127
1657,-1272
1658,-1037
1659,-1507
1660,-1172
1661,-1230
1662,-1154
1663,-1013
1664,-1029
1665,-1300
1666,-1194
1667,-1070
1668,-1363
1669,-1133
1670,-1146
1671,-1014
1672,-1106
1673,-1348
1674,-1122
1675,-1108
1676,-1150
1677,-1096
1678,-1150
1679,-1039
1680,-1181
1681,-1084
1682,-1064
1683,-1083
1684,-1005
1685,-1276
1686,-1185
1687,-1202
1688,-1147
1689,-1145
1690,-1225
1691,-1041
1692,-1191
1693,-1279
1694,-1203
1695,-1218
1696,-1288
1697,-1089
1698,-1268
1699,-1044
1700,-1028
1701,-1339
1702,-1049
1703,-1266
1704,-1156
1705,-1168
1706,-1057
1707,-1399
1708,-1149
1709,-1192
1710,-1112
1711,-1080
1712,-1312
1713,-915
1714,-1185
1715,-1063
1716,-1172
1717,-1261
1718,-1088
1719,-1182
1720,-1034
1721,-1125
1722,-986
1723,-1129
1724,-970
1725,-1170
1726,-1068
1727,-1038
1728,-1028
1729,-1086
1730,-1015
1731,-1311
1732,-1153
1733,-1173
1734,-1190
1735,-1048
1736,-1245
1737,-1230
1738,-1150
1739,-1048
1740,-1217
1741,-946
1742,-1136
1743,-1121
1744,-1076
1745,-1191
1746,-990
1747,-1135
1748,-966
1749,-968
1750,-986
1751,-1277
1752,-1084
1753,-999
1754,-1124
1755,-1129
1756,-959
1757,-1160
1758,-1065
1759,-1139
1760,-1249
1761,-954
1762,-1121
1763,-1229
1764,-1119
1765,-1153
1766,-1138
1767,-1069
1768,-978
1769,-1196
1770,-1246
1771,-1118
1772,-1135
1773,-1143
1774,-1259
1775,-1116
1776,-1129
1777,-1100
1778,-1107
1779,-1067
1780,-1268
1781,-1047
1782,-1112
1783,-986
1784,-1217
1785,-1123
1786,-1178
1787,-1236
1788,-1227
1789,-1159
1790,-1168
1791,-1162
1792,-1038
1793,-991
1794,-949
1795,-1035
1796,-1228
1797,-1169
1798,-1230
1799,-1224
1800,-1022
1801,-1247
1802,-1063
1803,-1001
1804,-1097
1805,-1199
1806,-1156
1807,-1120
1808,-1187
1809,-1179
1810,-1205
1811,-1115
1812,-1185
1813,-1091
1814,-1086
1815,-1104
1816,-1002
1817,-1252
1818,-1367
1819,-1030
1820,-1112
1821,-1113
1822,-1022
1823,-1047
1824,-964
1825,-1053
1826,-1162
1827,-1098
1828,-942
1829,-911
1830,-1221
1831,-1198
1832,-1061
1833,-1161
1834,-988
1835,-1148
1836,-1044
1837,-1063
1838,-1195
1839,-1316
1840,-1073
1841,-972
1842,-1253
1843,-1098
1844,-1177
1845,-1186
1846,-1027
1847,-1221
1848,-1164
1849,-1077
1850,-1141
1851,-1273
1852,-1078
1853,-1131
1854,-1180
1855,-1028
1856,-1197
1857,-1146
1858,-1203
1859,-1201
1860,-1099
1861,-1246
1862,-909
1863,-1115
1864,-1156
1865,-1108
1866,-1054
1867,-1087
1868,-1289
1869,-997
1870,-1056
1871,-996
1872,-1020
1873,-1065
1874,-1212
1875,-1156
1876,-971
1877,-1557
1878,-1190
1879,-1243
1880,-1018
1881,-1168
1882,-1170
1883,-1105
1884,-1067
1885,-1122
1886,-998
1887,-1079
1888,-1035
1889,-1139
1890,-1122
1891,-1103
1892,-1032
1893,-1265
1894,-1139
1895,-1124
1896,-1058
1897,-999
1898,-1182
1899,-1160
1900,-1060
1901,-1009
1902,-1105
1903,-982
1904,-1180
1905,-1133
1906,-1091
1907,-1097
1908,-1318
1909,-1180
1910,-1205
1911,-1035
1912,-1114
1913,-1163
1914,-1039
1915,-1032
1916,-1224
1917,-970
1918,-1150
1919,-894
1920,-1081
1921,-1252
1922,-1134
1923,-1030
1924,-1034
1925,-1014
1926,-1119
1927,-1076
1928,-1031
1929,-969
1930,-1018
1931,-1011
1932,-1009
1933,-1029
1934,-1046
1935,-1152
1936,-1143
1937,-1066
1938,-962
1939,-958
1940,-1126
1941,-958
1942,-1064
1943,-1123
1944,-1041
1945,-1020
1946,-1208
1947,-1233
1948,-1012
1949,-1199
1950,-1068
1951,-1001
1952,-1247
1953,-1229
1954,-1270
1955,-1242
1956,-1133
1957,-1244
1958,-1066
1959,-1152
1960,-1132
1961,-1272
1962,-1103
1963,-1208
1964,-1019
1965,-1039
1966,-1047
1967,-1219
1968,-1061
1969,-1098
1970,-869
1971,-1000
1972,-1114
1973,-1027
1974,-1118
1975,-1091
1976,-1130
1977,-1263
1978,-1004
1979,-1333
1980,-1016
1981,-1037
1982,-1049
1983,-1311
1984,-980
1985,-1093
1986,-1056
1987,-1123
1988,-983
1989,-1187
1990,-1100
1991,-979
1992,-994
1993,-1163
1994,-1239
1995,-1051
1996,-1075
1997,-1157
1998,-1031
1999,-1229
2000,-1067
2001,-1158
2002,-1122
2003,-1143
2004,-1209
2005,-1030
2006,-1109
2007,-1166
2008,-948
2009,-1094
2010,-1002
2011,-1095
2012,-1198
2013,-955
2014,-998
2015,-1025
2016,-1035
2017,-1005
2018,-1159
2019,-1192
2020,-1256
2021,-1183
2022,-1170
2023,-1130
2024,-1108
2025,-1140
2026,-1058
2027,-987
2028,-1150
2029,-1045
2030,-1206
2031,-1056
2032,-1070
2033,-1232
2034,-1030
2035,-1219
2036,-1048
2037,-1391
2038,-1036
2039,-1189
2040,-1054
2041,-1006
2042,-1029
2043,-1175
2044,-953
2045,-1011
2046,-1144
2047,-1242
2048,-1196
2049,-1004
2050,-1087
2051,-1102
2052,-1292
2053,-1058
2054,-1185
2055,-934
2056,-1042
2057,-1070
2058,-1036
2059,-1167
2060,-1157
2061,-1057
2062,-1129
2063,-1073
2064,-1067
2065,-1128
2066,-1457
2067,-1110
2068,-1101
2069,-987
2070,-1059
2071,-1180
2072,-1041
2073,-1126
2074,-1172
2075,-1047
2076,-1191
2077,-1101
2078,-1053
2079,-1040
2080,-1178
2081,-1125
2082,-962
2083,-1139
2084,-1128
2085,-1161
2086,-967
2087,-955
2088,-1006
2089,-961
2090,-1090
2091,-1152
2092,-1060
2093,-1001
2094,-1057
2095,-1068
2096,-1111
2097,-1004
2098,-1221
2099,-1069
2100,-1038
2101,-1088
2102,-1007
2103,-1036
2104,-987
2105,-913
2106,-1063
2107,-1052
2108,-1405
2109,-1206
2110,-1157
2111,-1027
2112,-1114
2113,-1129
2114,-984
2115,-1165
2116,-1221
2117,-1130
