,reward
1015,-2226
1016,-2359
1017,-1948
1018,-2067
1019,-2365
1020,-2012
1021,-2003
1022,-2048
1023,-2722
1024,-2124
1025,-2137
1026,-2399
1027,-1950
1028,-2045
1029,-4111
1030,-2419
1031,-2710
1032,-2498
1033,-2166
1034,-2040
1035,-2437
1036,-1929
1037,-2185
1038,-2237
1039,-2306
1040,-2143
1041,-2138
1042,-2103
1043,-2424
1044,-2241
1045,-1970
1046,-2000
1047,-2405
1048,-2604
1049,-2460
1050,-2290
1051,-2346
1052,-2353
1053,-3439
1054,-1961
1055,-2209
1056,-2270
1057,-2482
1058,-2787
1059,-2402
1060,-2195
1061,-2213
1062,-2236
1063,-2236
1064,-2268
1065,-2112
1066,-1975
1067,-1926
1068,-2211
1069,-2248
1070,-2418
1071,-1865
1072,-2003
1073,-2052
1074,-2539
1075,-3345
1076,-2019
1077,-2596
1078,-2105
1079,-2260
1080,-2285
1081,-2237
1082,-2106
1083,-1919
1084,-2226
1085,-1875
1086,-2440
1087,-2332
1088,-2052
1089,-2235
1090,-1590
1091,-2201
1092,-2156
1093,-2089
1094,-1964
1095,-2223
1096,-1986
1097,-2126
1098,-1954
1099,-2081
1100,-1929
1101,-1908
1102,-2241
1103,-2004
1104,-1941
1105,-1797
1106,-2371
1107,-2122
1108,-2020
1109,-2054
1110,-1767
1111,-2398
1112,-2166
1113,-2154
1114,-2159
1115,-2099
1116,-2006
1117,-2474
1118,-1881
1119,-2469
1120,-1655
1121,-1966
1122,-2112
1123,-1828
1124,-2000
1125,-1963
1126,-1841
1127,-2187
1128,-2508
1129,-1935
1130,-2168
1131,-2249
1132,-1826
1133,-2536
1134,-2142
1135,-2266
1136,-1914
1137,-2315
1138,-2084
1139,-1946
1140,-1848
1141,-2386
1142,-2368
1143,-2460
1144,-1954
1145,-2178
1146,-2283
1147,-1906
1148,-2152
1149,-2097
1150,-1805
1151,-2193
1152,-2079
1153,-1932
1154,-1491
1155,-2034
1156,-2080
1157,-1717
1158,-2061
1159,-2005
1160,-1940
1161,-2084
1162,-2066
1163,-1816
1164,-2170
1165,-1749
1166,-1982
1167,-2242
1168,-2310
1169,-2245
1170,-1764
1171,-1996
1172,-2288
1173,-2031
1174,-2136
1175,-2130
1176,-2127
1177,-2259
1178,-2022
1179,-2066
1180,-2281
1181,-2175
1182,-2039
1183,-1883
1184,-2411
1185,-2423
1186,-1697
1187,-2538
1188,-2079
1189,-2232
1190,-2058
1191,-2127
1192,-2350
1193,-1983
1194,-1891
1195,-2323
