,reward
829,-2650
830,-2484
831,-2769
832,-2447
833,-2825
834,-2776
835,-2329
836,-2239
837,-2425
838,-2768
839,-2787
840,-2798
841,-2644
842,-2541
843,-2923
844,-3306
845,-2717
846,-2710
847,-3001
848,-2276
849,-2978
850,-2581
851,-2941
852,-2760
853,-2437
854,-2415
855,-2541
856,-2778
857,-2514
858,-2840
859,-2684
860,-3027
861,-2687
862,-2633
863,-2618
864,-2567
865,-2430
866,-2093
867,-2249
868,-2479
869,-3063
870,-2644
871,-2836
872,-2882
873,-2723
874,-2431
875,-2445
876,-2509
877,-2741
878,-2920
879,-2894
880,-2579
881,-2146
882,-2457
883,-2552
884,-2757
885,-2398
886,-2712
887,-2709
888,-2262
889,-2718
890,-2312
891,-2475
892,-2891
893,-2684
894,-2323
895,-3018
896,-2599
897,-2320
898,-2468
899,-2440
900,-2613
901,-2591
902,-2906
903,-3165
904,-2571
905,-2927
906,-2279
907,-2735
908,-2537
909,-2464
910,-3133
911,-4400
912,-2541
913,-3184
914,-2854
915,-2907
916,-2811
917,-2677
918,-2789
919,-2501
920,-2478
921,-2596
922,-2885
923,-2494
924,-2523
925,-3241
926,-2918
927,-2689
928,-3108
929,-2662
930,-2463
931,-2584
932,-2996
933,-2226
934,-3140
935,-2423
936,-2457
937,-2599
938,-2968
939,-2664
940,-2570
941,-2621
942,-2448
943,-2746
944,-2216
945,-2715
946,-2480
947,-2675
948,-2505
949,-2123
950,-2402
951,-2552
952,-2631
953,-2734
954,-3122
955,-2440
956,-2512
957,-2847
958,-2623
959,-2987
960,-2809
961,-2657
962,-2367
963,-2705
964,-2456
965,-2627
966,-2269
967,-2477
968,-3076
969,-2420
970,-2559
971,-2504
972,-2344
973,-2502
974,-2762
975,-2912
976,-2975
977,-2630
978,-2478
979,-2482
980,-2582
981,-2755
982,-3016
983,-2339
984,-2448
985,-2577
986,-2464
987,-2685
988,-2432
989,-2598
990,-2827
991,-2170
992,-2247
993,-2363
994,-2601
995,-2340
996,-2124
997,-2625
998,-2603
999,-2375
1000,-2285
1001,-2425
1002,-2838
1003,-2401
1004,-2566
1005,-2808
1006,-2618
1007,-2358
1008,-2204
1009,-2292
1010,-2475
1011,-2641
1012,-2333
1013,-2921
1014,-2357
1015,-2973
1016,-2326
1017,-2728
1018,-2495
1019,-2608
1020,-2724
1021,-2787
1022,-2743
1023,-2325
1024,-2648
1025,-2563
1026,-2998
1027,-2735
1028,-2499
1029,-2351
1030,-1949
1031,-2933
1032,-2598
1033,-2595
1034,-2367
1035,-2516
1036,-2197
1037,-2381
1038,-2263
1039,-2440
1040,-2503
1041,-3070
1042,-2774
1043,-2192
1044,-2705
1045,-2488
1046,-2430
1047,-2588
1048,-2356
1049,-2754
1050,-2797
1051,-2301
1052,-2688
1053,-2627
1054,-3008
1055,-2503
1056,-2336
1057,-2592
1058,-1916
1059,-2362
1060,-2203
1061,-2545
1062,-2402
1063,-2511
1064,-2557
1065,-2359
1066,-2894
1067,-2474
1068,-2664
1069,-2574
1070,-2478
1071,-2922
1072,-2714
1073,-2131
1074,-2820
1075,-3037
1076,-2607
1077,-2861
1078,-2726
1079,-2495
1080,-2059
1081,-2332
1082,-2574
1083,-2250
1084,-2376
1085,-2775
1086,-2395
1087,-2307
1088,-2751
1089,-2509
1090,-2442
1091,-2337
1092,-2363
1093,-2833
1094,-2870
1095,-2565
1096,-2622
1097,-2149
1098,-2660
1099,-2586
1100,-2317
1101,-2384
1102,-2503
1103,-2527
1104,-2499
1105,-2404
1106,-2498
1107,-2669
1108,-2348
1109,-2671
1110,-2597
1111,-2616
1112,-2599
1113,-2113
1114,-2625
1115,-2421
1116,-2202
1117,-2235
1118,-2235
1119,-2195
1120,-2286
1121,-2412
1122,-2465
1123,-2294
1124,-2531
1125,-2365
1126,-2511
1127,-2005
1128,-2668
1129,-2745
1130,-2848
1131,-2509
1132,-2748
1133,-2448
1134,-2850
1135,-2252
1136,-2085
1137,-2581
1138,-2346
1139,-2573
1140,-2763
1141,-2324
1142,-2318
1143,-2373
1144,-2321
1145,-2095
1146,-1930
1147,-2455
1148,-2418
1149,-2369
1150,-2692
1151,-2412
1152,-2056
1153,-2220
1154,-2169
1155,-2760
1156,-2452
1157,-2821
1158,-2388
1159,-2392
1160,-2364
1161,-2607
1162,-2566
1163,-2397
1164,-2209
1165,-2291
1166,-2356
1167,-2634
1168,-2307
1169,-2646
1170,-2516
1171,-2191
1172,-2159
1173,-2359
1174,-2476
1175,-1967
1176,-2395
1177,-2337
1178,-2537
1179,-2328
1180,-2527
1181,-2484
1182,-2479
1183,-2253
1184,-2966
1185,-2515
1186,-2104
1187,-2504
1188,-2315
1189,-2642
1190,-2432
1191,-2586
1192,-2446
1193,-2640
1194,-2167
1195,-2282
1196,-2390
1197,-2315
1198,-2740
1199,-2321
1200,-2428
1201,-2483
1202,-2255
1203,-2049
1204,-2260
1205,-2415
1206,-2291
1207,-2429
1208,-2379
1209,-3069
1210,-2233
1211,-2341
1212,-2639
1213,-2346
1214,-2435
1215,-2409
1216,-2454
1217,-2151
